abv,ibu,id,beer,style,brewery_id,ounces,brewery,city,state,label
49,28,623,TailGate Hefeweizen,Hefeweizen,449,24,TailGate Beer,San Diego,CA,TailGate Hefeweizen (TailGate Beer)
0.05,19,622,Blacktop Blonde,American Blonde Ale,449,24,TailGate Beer,San Diego,CA,Blacktop Blonde (TailGate Beer)
0.05,19,362,Blacktop Blonde,American Blonde Ale,449,12,TailGate Beer,San Diego,CA,Blacktop Blonde (TailGate Beer)
49,28,361,TailGate Hefeweizen,Hefeweizen,449,12,TailGate Beer,San Diego,CA,TailGate Hefeweizen (TailGate Beer)
85,34,2575,Wooden Rooster,Tripel,45,16.9,Tallgrass Brewing Company,Manhattan,KS,Wooden Rooster (Tallgrass Brewing Company)
48,20,2555,Ginger Peach Saison,Saison / Farmhouse Ale,45,16,Tallgrass Brewing Company,Manhattan,KS,Ginger Peach Saison (Tallgrass Brewing Company)
62,35,1736,Zombie Monkie,American Porter,45,16,Tallgrass Brewing Company,Manhattan,KS,Zombie Monkie (Tallgrass Brewing Company)
0.0559999999999999,20,1196,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,45,16,Tallgrass Brewing Company,Manhattan,KS,Wild Plum Farmhouse Ale (Tallgrass Brewing Company)
0.05,20,1063,Vanilla Bean Buffalo Sweat,Oatmeal Stout,45,16,Tallgrass Brewing Company,Manhattan,KS,Vanilla Bean Buffalo Sweat (Tallgrass Brewing Company)
68,110,1017,Ethos IPA,American IPA,45,16,Tallgrass Brewing Company,Manhattan,KS,Ethos IPA (Tallgrass Brewing Company)
44,12,1009,Tallgrass Pub Ale,American Brown Ale,45,16,Tallgrass Brewing Company,Manhattan,KS,Tallgrass Pub Ale (Tallgrass Brewing Company)
72,93,912,Oasis,Extra Special / Strong Bitter (ESB),45,16,Tallgrass Brewing Company,Manhattan,KS,Oasis (Tallgrass Brewing Company)
0.05,20,765,Buffalo Sweat,Milk / Sweet Stout,45,16,Tallgrass Brewing Company,Manhattan,KS,Buffalo Sweat (Tallgrass Brewing Company)
0.05,20,676,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,16,Tallgrass Brewing Company,Manhattan,KS,Halcyon Unfiltered Wheat (Tallgrass Brewing Company)
52,NA,595,8-Bit Pale Ale,American Pale Ale (APA),45,16,Tallgrass Brewing Company,Manhattan,KS,8-Bit Pale Ale (Tallgrass Brewing Company)
85,NA,537,Velvet Rooster,Tripel,45,16,Tallgrass Brewing Company,Manhattan,KS,Velvet Rooster (Tallgrass Brewing Company)
0.05,20,412,Halcyon Unfiltered Wheat,American Pale Wheat Ale,45,12,Tallgrass Brewing Company,Manhattan,KS,Halcyon Unfiltered Wheat (Tallgrass Brewing Company)
0.05,16,105,KÃ¶ld Lager (2010),German Pilsener,45,16,Tallgrass Brewing Company,Manhattan,KS,KÃ¶ld Lager (2010) (Tallgrass Brewing Company)
72,93,104,Oasis (2010),American Double / Imperial IPA,45,16,Tallgrass Brewing Company,Manhattan,KS,Oasis (2010) (Tallgrass Brewing Company)
44,22,103,Tallgrass Ale,American Brown Ale,45,16,Tallgrass Brewing Company,Manhattan,KS,Tallgrass Ale (Tallgrass Brewing Company)
0.05,20,102,Buffalo Sweat (2010),Milk / Sweet Stout,45,16,Tallgrass Brewing Company,Manhattan,KS,Buffalo Sweat (2010) (Tallgrass Brewing Company)
63,60,101,Tallgrass IPA,American IPA,45,16,Tallgrass Brewing Company,Manhattan,KS,Tallgrass IPA (Tallgrass Brewing Company)
68,NA,1433,Hat Trick Hop IPA,American IPA,409,16,Tamarack Brewing Company,Lakeside,MT,Hat Trick Hop IPA (Tamarack Brewing Company)
0.0559999999999999,NA,1432,Yard Sale Amber Ale,American Amber / Red Ale,409,16,Tamarack Brewing Company,Lakeside,MT,Yard Sale Amber Ale (Tamarack Brewing Company)
55,NA,936,Loafin BrÃ¤u,Altbier,490,16,Tampa Bay Brewing Company,Tampa,FL,Loafin BrÃ¤u (Tampa Bay Brewing Company)
0.07,80,544,Old Elephant Foot IPA,American IPA,490,16,Tampa Bay Brewing Company,Tampa,FL,Old Elephant Foot IPA (Tampa Bay Brewing Company)
65,35,2640,Peck's Porter,American Porter,7,16,Tapistry Brewing,Bridgman,MI,Peck's Porter (Tapistry Brewing)
0.07,NA,2448,Reactor,American IPA,7,16,Tapistry Brewing,Bridgman,MI,Reactor (Tapistry Brewing)
57,NA,2447,Mr. Orange,Witbier,7,16,Tapistry Brewing,Bridgman,MI,Mr. Orange (Tapistry Brewing)
0.08,22,2601,Deduction,Dubbel,28,12,Taxman Brewing Company,Bargersville,IN,Deduction (Taxman Brewing Company)
57,NA,973,Face Down Brown Ale,American Brown Ale,480,12,Telluride Brewing Company,Telluride,CO,Face Down Brown Ale (Telluride Brewing Company)
64,NA,827,Tempter IPA,American IPA,480,12,Telluride Brewing Company,Telluride,CO,Tempter IPA (Telluride Brewing Company)
55,NA,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),480,12,Telluride Brewing Company,Telluride,CO,Bridal Veil Rye Pale Ale (Telluride Brewing Company)
48,NA,2155,Smittytown,Extra Special / Strong Bitter (ESB),210,12,Temperance Beer Company,Evanston,IL,Smittytown (Temperance Beer Company)
0.04,NA,1982,Greenwood Beach,Fruit / Vegetable Beer,210,12,Temperance Beer Company,Evanston,IL,Greenwood Beach (Temperance Beer Company)
66,NA,1939,Gatecrasher,English India Pale Ale (IPA),210,12,Temperance Beer Company,Evanston,IL,Gatecrasher (Temperance Beer Company)
47,42,1082,RecreationAle,American Pale Ale (APA),469,12,Terrapin Brewing Company,Athens,GA,RecreationAle (Terrapin Brewing Company)
55,35,2119,First Stand,Saison / Farmhouse Ale,215,12,Texian Brewing Co.,Richmond,TX,First Stand (Texian Brewing Co.)
63,23,2118,Battle LIne,American Brown Ale,215,12,Texian Brewing Co.,Richmond,TX,Battle LIne (Texian Brewing Co.)
0.0559999999999999,12,2117,Broken Bridge,Dunkelweizen,215,12,Texian Brewing Co.,Richmond,TX,Broken Bridge (Texian Brewing Co.)
71,69,2116,Brutus,English India Pale Ale (IPA),215,12,Texian Brewing Co.,Richmond,TX,Brutus (Texian Brewing Co.)
0.06,NA,1916,Petit Mutant,American Wild Ale,272,16,The Alchemist,Waterbury,VT,Petit Mutant (The Alchemist)
96,NA,1915,The Crusher,American Double / Imperial IPA,272,16,The Alchemist,Waterbury,VT,The Crusher (The Alchemist)
0.08,NA,1914,Beelzebub,American Double / Imperial Stout,272,16,The Alchemist,Waterbury,VT,Beelzebub (The Alchemist)
0.07,NA,1810,Focal Banger,American IPA,272,16,The Alchemist,Waterbury,VT,Focal Banger (The Alchemist)
0.08,120,1111,Heady Topper,American Double / Imperial IPA,272,16,The Alchemist,Waterbury,VT,Heady Topper (The Alchemist)
0.08,120,379,Heady Topper,American Double / Imperial IPA,272,16,The Alchemist,Waterbury,VT,Heady Topper (The Alchemist)
46,20,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,457,12,The Black Tooth Brewing Company,Sheridan,WY,Bomber Mountain Amber Ale (2013) (The Black Tooth Brewing Company)
0.07,75,1199,Indian Paintbrush IPA,American IPA,457,12,The Black Tooth Brewing Company,Sheridan,WY,Indian Paintbrush IPA (The Black Tooth Brewing Company)
48,16,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,457,12,The Black Tooth Brewing Company,Sheridan,WY,Saddle Bronc Brown Ale (2013) (The Black Tooth Brewing Company)
59,15,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,457,12,The Black Tooth Brewing Company,Sheridan,WY,Wagon Box Wheat Beer (The Black Tooth Brewing Company)
0.05,NA,1945,Birdhouse Pale Ale,Belgian Pale Ale,262,12,The Brewer's Art,Baltimore,MD,Birdhouse Pale Ale (The Brewer's Art)
73,NA,1079,Ozzy,Belgian Pale Ale,262,12,The Brewer's Art,Baltimore,MD,Ozzy (The Brewer's Art)
0.07,NA,94,Resurrection,Dubbel,262,12,The Brewer's Art,Baltimore,MD,Resurrection (The Brewer's Art)
52,16,1748,Bronx Summer Pale Ale,American Pale Ale (APA),329,16,The Bronx Brewery,Bronx,NY,Bronx Summer Pale Ale (The Bronx Brewery)
57,46,1747,Bronx Black Pale Ale,American Black Ale,329,16,The Bronx Brewery,Bronx,NY,Bronx Black Pale Ale (The Bronx Brewery)
63,50,1037,Bronx Pale Ale,American Pale Ale (APA),329,16,The Bronx Brewery,Bronx,NY,Bronx Pale Ale (The Bronx Brewery)
52,35,2594,Surfrider,American Pale Ale (APA),33,16,The Dudes' Brewing Company,Torrance,CA,Surfrider (The Dudes' Brewing Company)
55,NA,2035,Kolschtal Eddy,KÃ¶lsch,33,16,The Dudes' Brewing Company,Torrance,CA,Kolschtal Eddy (The Dudes' Brewing Company)
0.05,NA,2034,South Bay Session IPA,American IPA,33,16,The Dudes' Brewing Company,Torrance,CA,South Bay Session IPA (The Dudes' Brewing Company)
69,34,1562,Grandma's Pecan,English Brown Ale,33,16,The Dudes' Brewing Company,Torrance,CA,Grandma's Pecan (The Dudes' Brewing Company)
99,101,1561,Double Trunk,American Double / Imperial IPA,33,16,The Dudes' Brewing Company,Torrance,CA,Double Trunk (The Dudes' Brewing Company)
46,45,1749,Just IPA,American IPA,328,12,The Just Beer Project,Burlington,VT,Just IPA (The Just Beer Project)
45,NA,2455,Lionshead,American Pilsner,90,12,The Lion Brewery,Wilkes-Barre,PA,Lionshead (The Lion Brewery)
NA,NA,963,Manhattan Gold Lager (1990),American Amber / Red Lager,484,12,The Manhattan Brewing Company,New York,NY,Manhattan Gold Lager (1990) (The Manhattan Brewing Company)
52,NA,2638,G. B. Russoâ€™s Italian Pistachio Pale Ale,American Pale Ale (APA),9,16,The Mitten Brewing Company,Grand Rapids,MI,G. B. Russoâ€™s Italian Pistachio Pale Ale (The Mitten Brewing Company)
0.0579999999999999,NA,1278,Northern Hawk Owl Amber,American Amber / Red Ale,438,12,The Right Brain Brewery,Traverse City,MI,Northern Hawk Owl Amber (The Right Brain Brewery)
59,NA,1277,CEO Stout,American Stout,438,16,The Right Brain Brewery,Traverse City,MI,CEO Stout (The Right Brain Brewery)
47,NA,1276,Will Power Pale Ale,American Pale Ale (APA),438,16,The Right Brain Brewery,Traverse City,MI,Will Power Pale Ale (The Right Brain Brewery)
44,NA,1732,Curious Traveler Shandy,Shandy,334,12,The Traveler Beer Company,Burlington,VT,Curious Traveler Shandy (The Traveler Beer Company)
48,18,2347,Hunny Do Wheat,American Pale Wheat Ale,142,12,Third Street Brewhouse,Cold Spring,MN,Hunny Do Wheat (Third Street Brewhouse)
52,NA,1781,Three Way Pale Ale,American Pale Ale (APA),142,12,Third Street Brewhouse,Cold Spring,MN,Three Way Pale Ale (Third Street Brewhouse)
0.0409999999999999,NA,1780,Rise to the Top,Cream Ale,142,12,Third Street Brewhouse,Cold Spring,MN,Rise to the Top (Third Street Brewhouse)
49,NA,1779,Lost Trout Brown Ale,American Brown Ale,142,12,Third Street Brewhouse,Cold Spring,MN,Lost Trout Brown Ale (Third Street Brewhouse)
51,11,2421,Watermelon Ale,Fruit / Vegetable Beer,108,12,Thomas Hooker Brewing Company,Bloomfield,CT,Watermelon Ale (Thomas Hooker Brewing Company)
0.04,18,2319,Knotty Blonde Ale,American Blonde Ale,153,12,Three Creeks Brewing,Sisters,OR,Knotty Blonde Ale (Three Creeks Brewing)
62,40,2317,Fivepine Chocolate Porter,American Porter,153,12,Three Creeks Brewing,Sisters,OR,Fivepine Chocolate Porter (Three Creeks Brewing)
62,82,2316,Hoodoo Voodoo IPA,American IPA,153,12,Three Creeks Brewing,Sisters,OR,Hoodoo Voodoo IPA (Three Creeks Brewing)
53,22,1913,Hydraulion Red,Irish Red Ale,273,12,Three Notch'd Brewing Company,Charlottesville,VA,Hydraulion Red (Three Notch'd Brewing Company)
0.06,50,1912,40 Mile IPA,American IPA,273,12,Three Notch'd Brewing Company,Charlottesville,VA,40 Mile IPA (Three Notch'd Brewing Company)
55,64,2617,Citra Faced,American Pale Wheat Ale,21,16,Three Pints Brewing,Martinsville,IN,Citra Faced (Three Pints Brewing)
55,31,2616,Pole Barn Stout,Oatmeal Stout,21,16,Three Pints Brewing,Martinsville,IN,Pole Barn Stout (Three Pints Brewing)
54,37,2615,Pale,American Pale Ale (APA),21,16,Three Pints Brewing,Martinsville,IN,Pale (Three Pints Brewing)
53,27,2614,Yoshi's Nectar,California Common / Steam Beer,21,16,Three Pints Brewing,Martinsville,IN,Yoshi's Nectar (Three Pints Brewing)
52,NA,1889,Leatherhead Red,American Amber / Red Ale,282,12,Thunderhead Brewing Company,Kearney,NE,Leatherhead Red (Thunderhead Brewing Company)
65,NA,1222,Cropduster Mid-American IPA,American IPA,282,12,Thunderhead Brewing Company,Kearney,NE,Cropduster Mid-American IPA (Thunderhead Brewing Company)
75,NA,122,Golden Frau Honey Wheat,Braggot,282,12,Thunderhead Brewing Company,Kearney,NE,Golden Frau Honey Wheat (Thunderhead Brewing Company)
NA,NA,121,Cornstalker Dark Wheat,American Dark Wheat Ale,282,12,Thunderhead Brewing Company,Kearney,NE,Cornstalker Dark Wheat (Thunderhead Brewing Company)
0.0579999999999999,20,2623,Cafe Leche,American Porter,17,16,Tin Man Brewing Company,Evansville,IN,Cafe Leche (Tin Man Brewing Company)
52,12,2622,Damascene Apricot Sour,Fruit / Vegetable Beer,17,16,Tin Man Brewing Company,Evansville,IN,Damascene Apricot Sour (Tin Man Brewing Company)
0.12,90,2621,Csar,Russian Imperial Stout,17,16,Tin Man Brewing Company,Evansville,IN,Csar (Tin Man Brewing Company)
55,NA,1817,Klingon Warnog Roggen Dunkel,Roggenbier,17,16,Tin Man Brewing Company,Evansville,IN,Klingon Warnog Roggen Dunkel (Tin Man Brewing Company)
85,115,1449,Overlord Imperial IPA,American Double / Imperial IPA,17,16,Tin Man Brewing Company,Evansville,IN,Overlord Imperial IPA (Tin Man Brewing Company)
0.0579999999999999,36,951,Alloy,American IPA,17,16,Tin Man Brewing Company,Evansville,IN,Alloy (Tin Man Brewing Company)
51,22,950,Rivet Irish Red Ale,Irish Red Ale,17,16,Tin Man Brewing Company,Evansville,IN,Rivet Irish Red Ale (Tin Man Brewing Company)
52,50,949,3 Gear Robust Porter,American Porter,17,16,Tin Man Brewing Company,Evansville,IN,3 Gear Robust Porter (Tin Man Brewing Company)
45,35,948,Circuit Bohemian Pilsner,Czech Pilsener,17,16,Tin Man Brewing Company,Evansville,IN,Circuit Bohemian Pilsner (Tin Man Brewing Company)
55,NA,2321,Turnrow Harvest Ale,American Blonde Ale,152,12,Tin Roof Brewing Company,Baton Rouge,LA,Turnrow Harvest Ale (Tin Roof Brewing Company)
0.07,60,1755,Juke Joint IPA,American IPA,152,12,Tin Roof Brewing Company,Baton Rouge,LA,Juke Joint IPA (Tin Roof Brewing Company)
0.07,35,1754,Parade Ground Coffee Porter,American Porter,152,12,Tin Roof Brewing Company,Baton Rouge,LA,Parade Ground Coffee Porter (Tin Roof Brewing Company)
0.05,21,1428,Tin Roof Watermelon Wheat,Fruit / Vegetable Beer,152,12,Tin Roof Brewing Company,Baton Rouge,LA,Tin Roof Watermelon Wheat (Tin Roof Brewing Company)
45,18,529,Tin Roof Blonde Ale,American Blonde Ale,152,12,Tin Roof Brewing Company,Baton Rouge,LA,Tin Roof Blonde Ale (Tin Roof Brewing Company)
55,37,495,Voodoo Bengal Pale Ale,American Pale Ale (APA),152,12,Tin Roof Brewing Company,Baton Rouge,LA,Voodoo Bengal Pale Ale (Tin Roof Brewing Company)
45,28,494,Perfect Tin Amber,American Amber / Red Ale,152,12,Tin Roof Brewing Company,Baton Rouge,LA,Perfect Tin Amber (Tin Roof Brewing Company)
73,87,1856,IPA & a Half,American IPA,291,12,Tommyknocker Brewery,Idaho Springs,CO,IPA & a Half (Tommyknocker Brewery)
55,33,736,Ornery Amber Lager (2003),Vienna Lager,291,12,Tommyknocker Brewery,Idaho Springs,CO,Ornery Amber Lager (2003) (Tommyknocker Brewery)
0.05,NA,1027,Big Island Shandy,Shandy,474,16,Tonka Beer Company,Minnetonka,MN,Big Island Shandy (Tonka Beer Company)
68,NA,1026,Preservation IPA,American IPA,474,16,Tonka Beer Company,Minnetonka,MN,Preservation IPA (Tonka Beer Company)
62,72,1938,Almanac IPA,American IPA,265,12,Tractor Brewing Company,Albuquerque,NM,Almanac IPA (Tractor Brewing Company)
65,NA,1937,Milk Mustachio Stout,Milk / Sweet Stout,265,12,Tractor Brewing Company,Albuquerque,NM,Milk Mustachio Stout (Tractor Brewing Company)
0.06,30,1936,Farmer's Tan Red Ale,American Amber / Red Ale,265,12,Tractor Brewing Company,Albuquerque,NM,Farmer's Tan Red Ale (Tractor Brewing Company)
57,NA,594,Triangle India Pale Ale,American IPA,524,12,Triangle Brewing Company,Durham,NC,Triangle India Pale Ale (Triangle Brewing Company)
0.05,NA,114,Triangle White Ale,Witbier,524,12,Triangle Brewing Company,Durham,NC,Triangle White Ale (Triangle Brewing Company)
0.08,NA,113,Triangle Belgian Golden Ale,Belgian Strong Pale Ale,524,12,Triangle Brewing Company,Durham,NC,Triangle Belgian Golden Ale (Triangle Brewing Company)
0.0819999999999999,NA,2445,Troegenator,Doppelbock,97,16,TrÃ¶egs Brewing Company,Hershey,PA,Troegenator (TrÃ¶egs Brewing Company)
75,93,2444,Nugget Nectar,American Amber / Red Ale,97,16,TrÃ¶egs Brewing Company,Hershey,PA,Nugget Nectar (TrÃ¶egs Brewing Company)
45,45,2203,Sunshine Pils,American Pilsner,97,12,TrÃ¶egs Brewing Company,Hershey,PA,Sunshine Pils (TrÃ¶egs Brewing Company)
0.0819999999999999,25,1510,Troegenator Doublebock,Doppelbock,97,16,TrÃ¶egs Brewing Company,Hershey,PA,Troegenator Doublebock (TrÃ¶egs Brewing Company)
